,area_fips,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name
64,C1058,1990,3.24,2.73,0.67,21,341,15635,New York
65,C1058,1991,3.78,2.79,0.69,25,324,16580,New York
66,C1058,1992,3.97,2.9,0.63,26,331,16098,New York
67,C1058,1993,4.0,2.94,0.62,27,348,16214,New York
68,C1058,1994,3.75,2.91,0.58,27,362,15855,New York
69,C1058,1995,3.66,2.89,0.59,27,364,16344,New York
70,C1058,1996,3.77,2.98,0.59,28,377,17581,New York
71,C1058,1997,3.93,3.05,0.6,29,390,18135,New York
72,C1058,1998,4.24,3.03,0.56,31,402,18286,New York
73,C1058,1999,4.23,2.79,0.6,32,386,19522,New York
74,C1058,2000,4.41,2.64,0.59,36,383,20442,New York
75,C1058,2001,0.0,0.0,0.0,0,0,0,New York
76,C1058,2002,0.0,0.0,0.0,0,0,0,New York
77,C1058,2003,0.0,0.0,0.0,0,0,0,New York
78,C1058,2004,4.03,3.41,0.85,39,550,33736,New York
79,C1058,2005,4.12,3.42,0.84,41,552,33292,New York
80,C1058,2006,3.93,3.51,0.74,41,570,31385,New York
81,C1058,2007,1.98,1.99,0.54,51,787,44795,New York
82,C1058,2008,1.81,0.0,0.0,52,0,0,New York
83,C1058,2009,1.69,1.98,0.52,52,860,45068,New York
84,C1058,2010,1.52,1.72,0.47,50,786,45532,New York
85,C1058,2011,1.35,0.0,0.0,48,0,0,New York
86,C1058,2012,1.16,0.0,0.0,45,0,0,New York
87,C1058,2013,1.05,0.0,0.0,45,0,0,New York
88,C1058,2014,1.05,0.0,0.0,49,0,0,New York
89,C1058,2015,1.06,0.0,0.0,53,0,0,New York
90,C1058,2016,1.08,0.8,0.35,56,644,60767,New York
91,C1058,2017,1.02,0.79,0.41,56,697,78021,New York
92,C1058,2018,0.91,0.82,0.31,53,783,62077,New York
93,C1074,2001,0.0,0.0,0.0,0,0,0,New Mexico
94,C1074,2002,0.0,0.0,0.0,0,0,0,New Mexico
95,C1074,2003,0.0,0.0,0.0,0,0,0,New Mexico
96,C1074,2004,1.04,0.0,0.0,9,0,0,New Mexico
97,C1074,2005,1.02,0.0,0.0,9,0,0,New Mexico
98,C1074,2006,0.85,0.0,0.0,8,0,0,New Mexico
99,C1074,2007,0.68,0.48,0.51,16,169,38785,New Mexico
100,C1074,2008,0.56,0.44,0.56,15,167,42439,New Mexico
101,C1074,2009,0.56,0.43,0.52,16,163,40981,New Mexico
102,C1074,2010,0.62,0.0,0.0,19,0,0,New Mexico
103,C1074,2011,0.64,0.0,0.0,21,0,0,New Mexico
104,C1074,2012,0.89,0.35,0.43,32,167,44023,New Mexico
105,C1074,2013,0.95,0.32,0.34,37,165,46690,New Mexico
106,C1074,2014,0.83,0.3,0.36,35,172,47853,New Mexico
107,C1074,2015,0.68,0.31,0.37,31,194,50967,New Mexico
108,C1074,2016,0.7,0.33,0.36,34,222,51810,New Mexico
109,C1074,2017,0.57,0.0,0.0,29,0,0,New Mexico
110,C1074,2018,0.55,0.0,0.0,31,0,0,New Mexico
111,C1078,2010,0.0,0.0,0.0,0,0,0,Louisiana
112,C1078,2011,0.16,0.0,0.0,1,0,0,Louisiana
113,C1078,2012,0.3,0.0,0.0,2,0,0,Louisiana
114,C1078,2013,0.14,0.0,0.0,1,0,0,Louisiana
115,C1078,2014,0.13,0.0,0.0,1,0,0,Louisiana
116,C1078,2015,0.12,0.0,0.0,1,0,0,Louisiana
117,C1078,2016,0.24,0.0,0.0,2,0,0,Louisiana
118,C1078,2017,0.33,0.03,0.48,3,3,66687,Louisiana
119,C1078,2018,0.31,0.02,0.55,3,3,80117,Louisiana
120,C1090,1990,2.03,0.86,0.33,11,75,7265,Pennsylvania
121,C1090,1990,2.03,0.86,0.33,11,75,7265,New Jersey
122,C1090,1991,1.95,0.95,0.34,11,78,7755,Pennsylvania
123,C1090,1991,1.95,0.95,0.34,11,78,7755,New Jersey
124,C1090,1992,1.79,0.93,0.33,10,75,8175,Pennsylvania
125,C1090,1992,1.79,0.93,0.33,10,75,8175,New Jersey
126,C1090,1993,1.77,1.0,0.32,10,84,8056,Pennsylvania
127,C1090,1993,1.77,1.0,0.32,10,84,8056,New Jersey
128,C1090,1994,1.87,1.0,0.31,11,87,8370,Pennsylvania
129,C1090,1994,1.87,1.0,0.31,11,87,8370,New Jersey
130,C1090,1995,2.2,1.53,0.45,13,137,12461,Pennsylvania
131,C1090,1995,2.2,1.53,0.45,13,137,12461,New Jersey
132,C1090,1996,2.52,1.8,0.43,15,164,12969,Pennsylvania
133,C1090,1996,2.52,1.8,0.43,15,164,12969,New Jersey
134,C1090,1997,2.45,1.85,0.43,15,174,13141,Pennsylvania
135,C1090,1997,2.45,1.85,0.43,15,174,13141,New Jersey
136,C1090,1998,2.58,1.76,0.44,16,172,14082,Pennsylvania
137,C1090,1998,2.58,1.76,0.44,16,172,14082,New Jersey
138,C1090,1999,2.66,1.74,0.45,17,177,14608,Pennsylvania
139,C1090,1999,2.66,1.74,0.45,17,177,14608,New Jersey
140,C1090,2000,2.46,1.71,0.45,17,184,15111,Pennsylvania
141,C1090,2000,2.46,1.71,0.45,17,184,15111,New Jersey
142,C1090,2001,0.0,0.0,0.0,0,0,0,Pennsylvania
143,C1090,2001,0.0,0.0,0.0,0,0,0,New Jersey
144,C1090,2002,2.24,2.43,0.62,18,274,21344,Pennsylvania
145,C1090,2002,2.24,2.43,0.62,18,274,21344,New Jersey
146,C1090,2003,2.31,2.53,0.66,19,298,22633,Pennsylvania
147,C1090,2003,2.31,2.53,0.66,19,298,22633,New Jersey
148,C1090,2004,2.24,2.15,0.57,19,261,22107,Pennsylvania
149,C1090,2004,2.24,2.15,0.57,19,261,22107,New Jersey
150,C1090,2005,2.2,2.1,0.58,19,258,22816,Pennsylvania
151,C1090,2005,2.2,2.1,0.58,19,258,22816,New Jersey
152,C1090,2006,1.99,1.82,0.5,18,229,20648,Pennsylvania
153,C1090,2006,1.99,1.82,0.5,18,229,20648,New Jersey
154,C1090,2007,0.94,0.0,0.0,21,0,0,Pennsylvania
155,C1090,2007,0.94,0.0,0.0,21,0,0,New Jersey
156,C1090,2008,0.84,0.0,0.0,21,0,0,Pennsylvania
157,C1090,2008,0.84,0.0,0.0,21,0,0,New Jersey
158,C1090,2009,0.83,0.0,0.0,22,0,0,Pennsylvania
159,C1090,2009,0.83,0.0,0.0,22,0,0,New Jersey
160,C1090,2010,0.79,0.0,0.0,22,0,0,Pennsylvania
161,C1090,2010,0.79,0.0,0.0,22,0,0,New Jersey
162,C1090,2011,0.83,0.0,0.0,25,0,0,Pennsylvania
163,C1090,2011,0.83,0.0,0.0,25,0,0,New Jersey
164,C1090,2012,0.8,0.0,0.0,26,0,0,Pennsylvania
165,C1090,2012,0.8,0.0,0.0,26,0,0,New Jersey
166,C1090,2013,0.74,0.0,0.0,26,0,0,Pennsylvania
167,C1090,2013,0.74,0.0,0.0,26,0,0,New Jersey
168,C1090,2014,0.71,0.0,0.0,27,0,0,Pennsylvania
169,C1090,2014,0.71,0.0,0.0,27,0,0,New Jersey
170,C1090,2015,0.69,0.0,0.0,28,0,0,Pennsylvania
171,C1090,2015,0.69,0.0,0.0,28,0,0,New Jersey
172,C1090,2016,0.65,0.0,0.0,28,0,0,Pennsylvania
173,C1090,2016,0.65,0.0,0.0,28,0,0,New Jersey
174,C1090,2017,0.64,0.0,0.0,29,0,0,Pennsylvania
175,C1090,2017,0.64,0.0,0.0,29,0,0,New Jersey
176,C1090,2018,0.63,0.0,0.0,30,0,0,Pennsylvania
177,C1090,2018,0.63,0.0,0.0,30,0,0,New Jersey
178,C1102,1990,8.42,2.17,0.32,8,35,5639,Pennsylvania
179,C1102,1991,8.0,2.47,0.31,8,37,5675,Pennsylvania
180,C1102,1992,7.89,2.38,0.31,8,36,5891,Pennsylvania
181,C1102,1993,7.59,2.25,0.3,8,36,6024,Pennsylvania
182,C1102,1994,7.27,2.14,0.3,8,36,6277,Pennsylvania
183,C1102,1995,7.25,2.02,0.32,8,35,6903,Pennsylvania
184,C1102,1996,7.22,2.02,0.3,8,36,7037,Pennsylvania
185,C1102,1997,6.96,1.99,0.29,8,36,6992,Pennsylvania
186,C1102,1998,6.91,1.86,0.27,8,35,6965,Pennsylvania
187,C1102,1999,6.78,2.05,0.28,8,40,7116,Pennsylvania
188,C1102,2000,5.45,1.99,0.33,7,40,8645,Pennsylvania
189,C1102,2001,4.74,2.14,0.31,7,44,8381,Pennsylvania
190,C1102,2002,4.83,2.09,0.33,7,44,8739,Pennsylvania
191,C1102,2003,5.5,2.08,0.36,8,46,9561,Pennsylvania
192,C1102,2004,5.39,1.8,0.33,8,41,9942,Pennsylvania
193,C1102,2005,5.24,1.77,0.36,8,40,10998,Pennsylvania
194,C1102,2006,4.41,1.72,0.31,7,39,9784,Pennsylvania
195,C1102,2007,1.79,0.0,0.0,7,0,0,Pennsylvania
196,C1102,2008,1.86,0.99,0.15,8,59,9712,Pennsylvania
197,C1102,2009,1.73,0.91,0.16,8,55,10631,Pennsylvania
198,C1102,2010,1.61,0.86,0.15,8,55,10455,Pennsylvania
199,C1102,2011,1.49,0.76,0.14,8,53,11006,Pennsylvania
200,C1102,2012,1.36,0.63,0.14,8,49,11983,Pennsylvania
201,C1102,2013,1.28,0.59,0.1,8,50,12282,Pennsylvania
202,C1102,2014,1.19,0.6,0.1,8,55,11736,Pennsylvania
203,C1102,2015,1.25,0.54,0.11,9,55,12881,Pennsylvania
204,C1102,2016,1.21,0.54,0.1,9,58,13074,Pennsylvania
205,C1102,2017,1.16,0.48,0.1,9,56,13487,Pennsylvania
206,C1102,2018,1.09,0.44,0.09,9,54,13745,Pennsylvania
207,C1110,2007,0.28,0.0,0.0,2,0,0,Texas
208,C1110,2008,0.13,0.0,0.0,1,0,0,Texas
209,C1110,2009,0.24,0.0,0.0,2,0,0,Texas
210,C1110,2010,0.22,0.0,0.0,2,0,0,Texas
211,C1110,2011,0.1,0.0,0.0,1,0,0,Texas
212,C1110,2012,0.09,0.0,0.0,1,0,0,Texas
213,C1110,2013,0.08,0.0,0.0,1,0,0,Texas
214,C1110,2014,0.15,0.0,0.0,2,0,0,Texas
215,C1110,2015,0.14,0.0,0.0,2,0,0,Texas
216,C1110,2016,0.14,0.0,0.0,2,0,0,Texas
217,C1110,2017,0.13,0.0,0.0,2,0,0,Texas
218,C1110,2018,0.12,0.0,0.0,2,0,0,Texas
219,C1118,2001,0.0,0.0,0.0,0,0,0,Iowa
220,C1118,2007,0.38,0.0,0.0,1,0,0,Iowa
221,C1118,2008,0.34,0.0,0.0,1,0,0,Iowa
222,C1118,2009,0.31,0.0,0.0,1,0,0,Iowa
223,C1118,2010,0.58,0.0,0.0,2,0,0,Iowa
224,C1118,2011,0.54,0.0,0.0,2,0,0,Iowa
225,C1118,2012,0.25,0.0,0.0,1,0,0,Iowa
226,C1118,2013,0.22,0.0,0.0,1,0,0,Iowa
227,C1118,2014,0.4,0.0,0.0,2,0,0,Iowa
228,C1118,2015,0.19,0.0,0.0,1,0,0,Iowa
229,C1118,2016,0.54,0.0,0.0,3,0,0,Iowa
230,C1118,2017,0.34,0.0,0.0,2,0,0,Iowa
231,C1118,2018,0.46,0.0,0.0,3,0,0,Iowa
232,C1126,2001,0.0,0.0,0.0,0,0,0,Alaska
233,C1126,2002,0.0,0.0,0.0,0,0,0,Alaska
234,C1126,2003,0.0,0.0,0.0,0,0,0,Alaska
235,C1126,2004,1.18,0.0,0.0,5,0,0,Alaska
236,C1126,2005,1.14,0.53,0.87,5,32,37015,Alaska
237,C1126,2006,1.3,0.58,0.84,6,36,37191,Alaska
238,C1126,2007,0.8,0.3,0.42,9,46,37779,Alaska
239,C1126,2008,0.78,0.3,0.39,10,50,35242,Alaska
240,C1126,2009,0.96,0.34,0.44,13,58,41875,Alaska
241,C1126,2010,1.17,0.4,0.33,17,74,34523,Alaska
242,C1126,2011,1.2,0.38,0.35,19,77,39925,Alaska
243,C1126,2012,1.09,0.33,0.37,19,76,45661,Alaska
244,C1126,2013,1.05,0.0,0.0,20,0,0,Alaska
245,C1126,2014,0.92,0.0,0.0,19,0,0,Alaska
246,C1126,2015,0.81,0.0,0.0,18,0,0,Alaska
247,C1126,2016,0.7,0.0,0.0,16,0,0,Alaska
248,C1126,2017,0.67,0.0,0.0,16,0,0,Alaska
249,C1126,2018,0.63,0.12,0.31,16,44,63958,Alaska
250,C1130,2007,0.36,0.0,0.0,1,0,0,
251,C1130,2008,0.33,0.0,0.0,1,0,0,
252,C1130,2009,0.31,0.0,0.0,1,0,0,
253,C1130,2010,0.3,0.0,0.0,1,0,0,
254,C1130,2011,0.28,0.0,0.0,1,0,0,
255,C1134,2008,0.44,0.0,0.0,2,0,0,
256,C1134,2009,0.63,0.0,0.0,3,0,0,
257,C1134,2010,0.61,0.0,0.0,3,0,0,
258,C1134,2011,0.38,0.0,0.0,2,0,0,
259,C1134,2012,0.17,0.0,0.0,1,0,0,
260,C1146,2001,0.0,0.0,0.0,0,0,0,Michigan
261,C1146,2002,0.0,0.0,0.0,0,0,0,Michigan
262,C1146,2003,0.0,0.0,0.0,0,0,0,Michigan
263,C1146,2004,0.54,0.0,0.0,2,0,0,Michigan
264,C1146,2005,0.8,0.0,0.0,3,0,0,Michigan
265,C1146,2006,0.78,0.0,0.0,3,0,0,Michigan
266,C1146,2007,0.98,1.57,0.34,9,277,33061,Michigan
267,C1146,2008,1.06,1.89,0.45,11,355,42072,Michigan
268,C1146,2009,1.0,2.04,0.47,11,381,44548,Michigan
269,C1146,2010,1.11,3.21,0.71,13,662,73323,Michigan
270,C1146,2011,1.05,3.32,0.7,13,754,79806,Michigan
271,C1146,2012,1.17,3.14,0.71,16,809,87992,Michigan
272,C1146,2013,1.57,3.06,0.57,24,877,97320,Michigan
273,C1146,2014,1.74,3.05,0.65,28,960,107370,Michigan
274,C1146,2015,2.27,2.93,0.7,39,1031,121633,Michigan
275,C1146,2016,2.74,2.91,0.7,49,1103,128063,Michigan
276,C1146,2017,3.16,2.74,0.67,60,1138,135504,Michigan
277,C1146,2018,3.25,2.61,0.65,66,1178,139038,Michigan
278,C1150,2001,0.0,0.0,0.0,0,0,0,Alabama
279,C1150,2002,0.0,0.0,0.0,0,0,0,Alabama
280,C1150,2010,0.27,0.0,0.0,1,0,0,Alabama
281,C1150,2011,0.26,0.0,0.0,1,0,0,Alabama
282,C1150,2012,0.24,0.0,0.0,1,0,0,Alabama
283,C1150,2015,0.19,0.0,0.0,1,0,0,Alabama
284,C1150,2016,0.18,0.0,0.0,1,0,0,Alabama
285,C1150,2017,0.17,0.0,0.0,1,0,0,Alabama
286,C1150,2018,0.16,0.0,0.0,1,0,0,Alabama
287,C1154,2007,0.3,0.0,0.0,2,0,0,Wisconsin
288,C1154,2008,0.27,0.0,0.0,2,0,0,Wisconsin
289,C1154,2009,0.38,0.0,0.0,3,0,0,Wisconsin
290,C1154,2010,0.36,0.03,0.99,3,4,79049,Wisconsin
291,C1154,2011,0.33,0.0,0.0,3,0,0,Wisconsin
292,C1154,2012,0.4,0.0,0.0,4,0,0,Wisconsin
293,C1154,2013,0.28,0.0,0.0,3,0,0,Wisconsin
294,C1154,2014,0.26,0.0,0.0,3,0,0,Wisconsin
295,C1154,2015,0.24,0.0,0.0,3,0,0,Wisconsin
296,C1154,2016,0.15,0.0,0.0,2,0,0,Wisconsin
297,C1154,2017,0.14,0.0,0.0,2,0,0,Wisconsin
298,C1154,2018,0.2,0.0,0.0,3,0,0,Wisconsin
299,C1170,2001,0.0,0.0,0.0,0,0,0,North Carolina
300,C1170,2002,0.0,0.0,0.0,0,0,0,North Carolina
301,C1170,2003,0.0,0.0,0.0,0,0,0,North Carolina
302,C1170,2004,0.2,0.0,0.0,1,0,0,North Carolina
303,C1170,2005,0.19,0.0,0.0,1,0,0,North Carolina
304,C1170,2007,0.62,0.0,0.0,9,0,0,North Carolina
305,C1170,2008,0.72,0.0,0.0,12,0,0,North Carolina
306,C1170,2009,0.46,0.14,0.45,8,23,30094,North Carolina
307,C1170,2010,0.66,0.0,0.0,12,0,0,North Carolina
308,C1170,2011,0.71,0.15,0.44,14,30,35381,North Carolina
309,C1170,2012,0.92,0.29,0.36,20,65,30935,North Carolina
310,C1170,2013,0.9,0.24,0.38,21,59,45372,North Carolina
311,C1170,2014,0.9,0.0,0.0,23,0,0,North Carolina
312,C1170,2015,0.74,0.0,0.0,21,0,0,North Carolina
313,C1170,2016,0.75,0.0,0.0,23,0,0,North Carolina
314,C1170,2017,0.8,0.39,0.53,26,145,75793,North Carolina
315,C1170,2018,0.79,0.0,0.0,28,0,0,North Carolina
316,C1202,2006,0.0,0.0,0.0,0,0,0,Georgia
317,C1202,2007,0.55,0.0,0.0,3,0,0,Georgia
318,C1202,2008,0.49,0.0,0.0,3,0,0,Georgia
319,C1202,2009,0.6,0.0,0.0,4,0,0,Georgia
320,C1202,2010,0.58,0.0,0.0,4,0,0,Georgia
321,C1202,2011,0.67,0.0,0.0,5,0,0,Georgia
322,C1202,2012,0.74,0.0,0.0,6,0,0,Georgia
323,C1202,2013,0.79,0.0,0.0,7,0,0,Georgia
324,C1202,2014,0.51,0.05,0.4,5,6,48545,Georgia
325,C1202,2015,0.48,0.0,0.0,5,0,0,Georgia
326,C1202,2016,0.54,0.0,0.0,6,0,0,Georgia
327,C1202,2017,0.55,0.06,0.34,6,10,51036,Georgia
328,C1202,2018,0.34,0.0,0.0,4,0,0,Georgia
329,C1206,1990,0.6,0.44,1.28,17,210,30705,Georgia
330,C1206,1991,0.58,0.49,1.33,17,219,33403,Georgia
331,C1206,1992,0.66,0.51,1.3,20,233,35468,Georgia
332,C1206,1993,0.65,0.44,1.31,21,220,35875,Georgia
333,C1206,1994,0.69,0.45,1.24,24,246,35086,Georgia
334,C1206,1995,0.71,0.41,1.26,26,237,37320,Georgia
335,C1206,1996,0.74,0.39,1.18,28,239,37738,Georgia
336,C1206,1997,0.68,0.37,1.13,27,236,37782,Georgia
337,C1206,1998,0.58,0.36,1.01,24,242,37057,Georgia
338,C1206,1999,0.57,0.34,1.03,25,247,38612,Georgia
339,C1206,2000,0.59,0.33,1.02,28,253,40657,Georgia
340,C1206,2001,0.0,0.0,0.0,0,0,0,Georgia
341,C1206,2002,0.0,0.0,0.0,0,0,0,Georgia
342,C1206,2003,0.63,0.25,1.24,37,201,49260,Georgia
343,C1206,2004,0.66,0.36,0.81,40,301,36061,Georgia
344,C1206,2005,0.67,0.0,0.0,42,0,0,Georgia
345,C1206,2006,0.72,0.0,0.0,47,0,0,Georgia
346,C1206,2007,0.79,0.0,0.0,129,0,0,Georgia
347,C1206,2008,0.79,0.64,0.79,145,1491,72906,Georgia
348,C1206,2009,0.79,0.79,0.83,156,1765,77859,Georgia
349,C1206,2010,0.88,0.84,0.79,183,1990,81605,Georgia
350,C1206,2011,0.96,0.0,0.0,219,0,0,Georgia
351,C1206,2012,0.85,0.0,0.0,214,0,0,Georgia
352,C1206,2013,0.84,0.75,0.45,237,2460,78437,Georgia
353,C1206,2014,0.88,0.81,0.46,273,2992,77754,Georgia
354,C1206,2015,0.96,0.69,0.44,329,2900,76982,Georgia
355,C1206,2016,0.95,0.73,0.45,347,3344,82622,Georgia
356,C1206,2017,0.99,0.78,0.44,349,3968,91065,Georgia
357,C1206,2018,0.94,0.73,0.44,356,4066,95783,Georgia
358,C1210,2001,0.0,0.0,0.0,0,0,0,New Jersey
359,C1210,2002,0.0,0.0,0.0,0,0,0,New Jersey
360,C1210,2003,0.0,0.0,0.0,0,0,0,New Jersey
361,C1210,2004,0.34,0.0,0.0,1,0,0,New Jersey
362,C1210,2005,0.33,0.0,0.0,1,0,0,New Jersey
363,C1210,2006,0.31,0.0,0.0,1,0,0,New Jersey
364,C1210,2007,0.75,0.58,0.52,6,78,40466,New Jersey
365,C1210,2008,0.67,0.0,0.0,6,0,0,New Jersey
366,C1210,2009,0.53,0.0,0.0,5,0,0,New Jersey
367,C1210,2010,0.4,0.0,0.0,4,0,0,New Jersey
368,C1210,2011,0.38,0.0,0.0,4,0,0,New Jersey
369,C1210,2012,0.27,0.0,0.0,3,0,0,New Jersey
370,C1210,2013,0.25,0.0,0.0,3,0,0,New Jersey
371,C1210,2014,0.31,0.0,0.0,4,0,0,New Jersey
372,C1210,2015,0.15,0.0,0.0,2,0,0,New Jersey
373,C1210,2016,0.21,0.0,0.0,3,0,0,New Jersey
374,C1210,2017,0.27,0.0,0.0,4,0,0,New Jersey
375,C1210,2018,0.19,0.0,0.0,3,0,0,New Jersey
376,C1222,2006,0.84,0.0,0.0,1,0,0,Alabama
377,C1222,2007,0.67,0.0,0.0,2,0,0,Alabama
378,C1222,2008,0.59,0.0,0.0,2,0,0,Alabama
379,C1222,2009,0.56,0.0,0.0,2,0,0,Alabama
380,C1222,2010,0.53,0.0,0.0,2,0,0,Alabama
381,C1222,2011,0.49,0.0,0.0,2,0,0,Alabama
382,C1222,2012,0.9,0.08,0.48,4,5,39584,Alabama
383,C1222,2013,0.8,0.2,0.17,4,15,18722,Alabama
384,C1222,2014,0.71,0.0,0.0,4,0,0,Alabama
385,C1222,2015,0.64,0.0,0.0,4,0,0,Alabama
386,C1222,2016,0.44,0.0,0.0,3,0,0,Alabama
387,C1222,2017,0.83,0.0,0.0,6,0,0,Alabama
388,C1222,2018,0.89,0.0,0.0,7,0,0,Alabama
389,C1226,2001,0.0,0.0,0.0,0,0,0,Georgia
390,C1226,2001,0.0,0.0,0.0,0,0,0,South Carolina
391,C1226,2002,0.0,0.0,0.0,0,0,0,Georgia
392,C1226,2002,0.0,0.0,0.0,0,0,0,South Carolina
393,C1226,2008,0.14,0.0,0.0,2,0,0,Georgia
394,C1226,2008,0.14,0.0,0.0,2,0,0,South Carolina
395,C1226,2009,0.2,0.0,0.0,3,0,0,Georgia
396,C1226,2009,0.2,0.0,0.0,3,0,0,South Carolina
397,C1226,2010,0.13,0.0,0.0,2,0,0,Georgia
398,C1226,2010,0.13,0.0,0.0,2,0,0,South Carolina
399,C1226,2011,0.12,0.0,0.0,2,0,0,Georgia
400,C1226,2011,0.12,0.0,0.0,2,0,0,South Carolina
401,C1226,2012,0.22,0.04,0.56,4,11,56450,Georgia
402,C1226,2012,0.22,0.04,0.56,4,11,56450,South Carolina
403,C1226,2013,0.19,0.03,0.39,4,10,53013,Georgia
404,C1226,2013,0.19,0.03,0.39,4,10,53013,South Carolina
405,C1226,2014,0.22,0.0,0.0,5,0,0,Georgia
406,C1226,2014,0.22,0.0,0.0,5,0,0,South Carolina
407,C1226,2015,0.29,0.0,0.0,7,0,0,Georgia
408,C1226,2015,0.29,0.0,0.0,7,0,0,South Carolina
409,C1226,2016,0.28,0.0,0.0,7,0,0,Georgia
410,C1226,2016,0.28,0.0,0.0,7,0,0,South Carolina
411,C1226,2017,0.31,0.0,0.0,8,0,0,Georgia
412,C1226,2017,0.31,0.0,0.0,8,0,0,South Carolina
413,C1226,2018,0.25,0.0,0.0,7,0,0,Georgia
414,C1226,2018,0.25,0.0,0.0,7,0,0,South Carolina
415,C1242,2001,0.51,0.16,0.73,7,38,29452,Texas
416,C1242,2002,0.49,0.11,0.79,7,26,30539,Texas
417,C1242,2003,0.0,0.0,0.0,0,0,0,Texas
418,C1242,2004,0.45,0.11,0.71,7,28,30942,Texas
419,C1242,2005,0.62,0.0,0.0,10,0,0,Texas
420,C1242,2006,0.69,0.0,0.0,12,0,0,Texas
